	5	10	99	20	146	34	Wages,	OTHER
0	12	16	149	21	177	34	tips,	OTHER
1	18	22	179	21	215	35	other	OTHER
2	24	28	217	21	257	35	comp.	OTHER
3	37	37	324	19	334	34	2	OTHER
4	39	45	350	19	400	34	Federal	OTHER
5	47	52	403	20	451	33	income	OTHER
6	54	56	454	20	475	33	tax	OTHER
7	58	65	478	20	536	34	withheld	OTHER
8	77	85	132	38	202	51	155940.37	box1WagesTipsAndOtherCompensations
9	126	130	452	38	491	51	52211	box2FederalIncomeTaxWithheld
10	132	132	493	38	498	51	.	box2FederalIncomeTaxWithheld
11	134	135	500	38	516	51	18	box2FederalIncomeTaxWithheld
12	137	137	68	71	77	83	3	OTHER
13	139	144	99	73	140	86	Social	OTHER
14	146	153	143	73	193	86	security	OTHER
15	155	159	195	73	238	87	wages	OTHER
16	175	175	325	70	335	85	4	OTHER
17	177	182	352	73	392	86	Social	OTHER
18	184	191	394	73	444	86	security	OTHER
19	193	195	447	72	468	86	tax	OTHER
20	197	204	471	72	528	86	withheld	OTHER
21	216	221	132	90	179	102	117494	box3SocialSecurityWages
22	223	223	181	90	187	102	.	box3SocialSecurityWages
23	225	226	189	90	202	103	42	box3SocialSecurityWages
24	264	267	452	91	483	103	8988	box4SocialSecurityTaxWithheld
25	269	271	485	90	507	103	.32	box4SocialSecurityTaxWithheld
26	273	273	68	123	75	136	5	OTHER
27	275	282	98	124	158	138	Medicare	OTHER
28	284	288	161	125	205	138	wages	OTHER
29	290	292	207	125	232	138	and	OTHER
30	294	297	234	125	257	138	tips	OTHER
31	310	310	323	123	333	137	6	OTHER
32	311	318	349	123	410	138	Medicare	OTHER
33	320	322	413	124	434	137	tax	OTHER
34	324	331	437	124	493	138	withheld	OTHER
35	343	348	132	142	179	154	125022	OTHER
36	350	350	181	142	186	154	.	OTHER
37	352	353	188	142	202	154	53	OTHER
38	392	395	452	142	483	154	3625	OTHER
39	397	397	485	142	491	154	.	OTHER
40	399	400	493	142	508	154	65	OTHER
41	402	402	70	174	79	187	d	OTHER
42	403	409	95	176	143	190	Control	OTHER
43	411	416	146	177	196	190	number	OTHER
44	432	435	260	174	287	189	Dept	OTHER
45	437	441	323	176	353	190	Corp.	OTHER
46	469	476	501	176	555	191	Employer	OTHER
47	478	480	558	177	581	190	use	OTHER
48	481	482	577	192	589	205	36	OTHER
49	483	486	583	177	607	190	only	OTHER
50	488	494	69	193	123	207	7798171	OTHER
51	521	523	280	192	299	205	150	OTHER
52	547	547	452	192	460	205	A	OTHER
53	549	549	68	228	76	241	C	OTHER
54	551	560	98	228	168	243	Employer's	OTHER
55	562	566	170	228	213	243	name,	OTHER
56	568	575	216	228	270	243	address,	OTHER
57	577	579	272	228	298	243	and	OTHER
58	581	583	300	228	322	243	ZIP	OTHER
59	585	588	324	228	357	242	code	OTHER
60	600	607	132	248	220	265	Castillo	employerName
61	609	611	232	248	265	266	Ltd	employerName
62	613	615	276	249	309	266	PLC	employerName
63	627	630	133	274	178	291	8364	employerAddressStreet_name
64	632	638	188	275	264	292	Simpson	employerAddressStreet_name
65	640	643	276	275	320	292	Glen	employerAddressStreet_name
66	655	670	132	300	309	318	Wilkinsonborough	employerAddressCity
67	672	673	333	299	354	319	IA	employerAddressState
68	697	706	409	300	517	317	66013-3322	employerAddressZip
69	745	749	323	345	381	363	Batch	OTHER
70	766	771	447	343	518	362	#02021	OTHER
71	773	773	66	383	76	397	b	OTHER
72	775	784	100	385	169	399	Employer's	OTHER
73	786	788	172	385	197	399	FED	OTHER
74	790	791	201	385	214	399	ID	OTHER
75	793	798	218	385	268	399	number	OTHER
76	810	810	324	383	334	398	a	OTHER
77	812	821	351	385	426	399	Employee's	OTHER
78	823	825	429	385	455	399	SSA	OTHER
79	827	832	459	386	508	399	number	OTHER
80	844	853	132	402	211	416	32-8922015	einEmployerIdentificationNumber
81	855	855	66	434	78	449	7	OTHER
82	857	862	100	437	140	451	Social	OTHER
83	864	871	142	437	193	452	security	OTHER
84	873	876	195	438	219	452	tips	OTHER
85	892	892	323	436	334	452	8	OTHER
86	894	902	350	436	411	451	Allocated	OTHER
87	904	907	414	438	438	452	tips	OTHER
88	919	924	132	455	179	467	117494	OTHER
