	0	0.1	848	937	929	958	compensation	OTHER
0	0	0	1018	955	1124	979	19040.33	OTHER
1	0	0	254	1464	299	1484	number	OTHER
2	135	139	783	17	820	35	Safe,	OTHER
3	141	149	823	15	896	34	Accurate,	OTHER
4	151	154	912	24	972	49	user	OTHER
5	156	159	976	26	1023	50	file	OTHER
6	161	161	216	38	227	54	a	OTHER
7	164	180	1064	29	1180	50	www.irs.gov/efile	OTHER
8	186	190	1047	8	1078	26	Visit	OTHER
9	192	194	1081	7	1103	26	the	OTHER
10	196	198	1106	6	1132	25	IRS	OTHER
11	200	206	1135	4	1195	24	Website	OTHER
12	242	242	866	906	873	923	a	OTHER
13	244	253	236	35	310	54	Employee's	OTHER
14	255	260	312	34	350	51	social	OTHER
15	262	269	353	32	403	50	security	OTHER
16	271	276	406	30	458	48	number	OTHER
17	311	313	612	47	643	64	OMB	OTHER
18	315	317	645	45	669	62	No.	OTHER
19	319	327	672	44	735	61	1545-0008	OTHER
20	329	333	782	39	832	57	FAST!	OTHER
21	335	337	835	38	868	56	Use	OTHER
22	387	397	314	51	466	76	249-60-9185	ssnOfEmployee
23	510	510	972	62	986	82	2	OTHER
24	513	519	995	61	1038	81	Federal	OTHER
25	523	528	1042	60	1084	78	income	OTHER
26	533	535	1088	59	1108	76	tax	OTHER
27	537	544	1111	58	1157	75	withheld	OTHER
28	663	668	706	72	752	90	Wages,	OTHER
29	670	674	755	71	782	89	tips,	OTHER
30	676	680	785	70	814	88	other	OTHER
31	682	682	47	1018	59	1037	c	OTHER
32	686	686	23	354	33	370	e	OTHER
33	689	690	1048	29	1061	50	at	OTHER
34	692	693	781	926	798	942	on	OTHER
35	720	721	949	587	965	602	19	OTHER
36	723	723	1006	986	1019	1004	4	OTHER
37	725	725	799	92	809	113	.	box1WagesTipsAndOtherCompensations
38	729	729	13	96	25	113	b	OTHER
39	731	738	30	95	86	113	Employer	OTHER
40	740	753	88	93	161	111	identification	OTHER
41	755	760	164	90	208	109	number	OTHER
42	762	766	211	88	241	107	(EIN)	OTHER
43	853	857	731	92	796	115	63644	box1WagesTipsAndOtherCompensations
44	859	859	802	146	812	167	.	box3SocialSecurityWages
45	861	862	812	92	833	113	41	box1WagesTipsAndOtherCompensations
46	873	882	69	116	205	139	21-0600826	einEmployerIdentificationNumber
47	984	989	998	113	1036	130	Social	OTHER
48	991	998	1038	113	1084	130	security	OTHER
49	1000	1004	798	122	832	139	wages	OTHER
50	1040	1045	710	124	746	142	Social	OTHER
51	1048	1055	748	123	795	141	security	OTHER
52	1059	1061	1087	113	1106	130	tax	OTHER
53	1063	1070	1109	110	1152	129	withheld	OTHER
54	1073	1082	32	147	97	166	Employer's	OTHER
55	1084	1088	100	145	139	164	name,	OTHER
56	1090	1097	141	143	193	162	address,	OTHER
57	1099	1101	195	142	217	159	and	OTHER
58	1103	1105	219	141	241	158	ZIP	OTHER
59	1107	1110	243	140	272	157	code	OTHER
60	1197	1201	732	146	800	167	70927	box3SocialSecurityWages
61	1203	1203	1114	187	1125	206	.	OTHER
62	1205	1206	815	146	842	167	46	box3SocialSecurityWages
63	1247	1253	991	137	1089	158	5425.95	box4SocialSecurityTaxWithheld
64	1264	1268	69	169	146	195	Paul,	employerName
65	1270	1276	152	166	257	191	Douglas	employerName
66	1278	1280	267	164	314	187	and	employerName
67	1282	1286	321	161	396	186	Ramos	employerName
68	1288	1292	407	159	479	184	Group	employerName
69	1374	1381	998	163	1053	182	Medicare	OTHER
70	1383	1387	766	173	806	191	wages	OTHER
71	1389	1391	808	172	830	190	and	OTHER
72	1393	1396	833	171	852	189	tips	OTHER
73	1427	1427	976	165	988	183	6	OTHER
74	1430	1437	709	175	763	192	Medicare	OTHER
75	1442	1444	1055	163	1074	180	tax	OTHER
76	1448	1455	1077	163	1125	179	withheld	OTHER
77	1467	1470	74	202	129	227	4050	employerAddressStreet_name
78	1472	1477	140	200	227	226	Ashley	employerAddressStreet_name
79	1479	1484	241	198	325	223	Tunnel	employerAddressStreet_name
80	1581	1585	732	197	801	218	44753	OTHER
81	1587	1589	804	196	843	217	.55	OTHER
82	1646	1649	1057	188	1112	208	1297	OTHER
83	1651	1651	805	247	815	269	.	OTHER
84	1653	1654	1126	185	1153	206	85	OTHER
85	1773	1778	712	225	749	243	Social	OTHER
86	1780	1787	752	224	798	241	security	OTHER
87	1789	1792	1059	215	1085	230	tips	OTHER
88	1831	1839	1001	215	1058	233	Allocated	OTHER
89	1841	1844	801	224	827	241	tips	OTHER
90	1855	1857	70	238	117	263	New	employerAddressCity
91	1859	1865	127	234	229	261	Annette	employerAddressCity
92	1867	1868	239	232	272	256	CT	employerAddressState
93	1870	1879	282	225	427	254	01011-5966	employerAddressZip
94	1970	1974	735	248	803	269	70927	OTHER
95	1976	1976	819	615	827	637	.	OTHER
96	1978	1979	818	246	846	269	46	OTHER
97	2034	2038	1058	236	1128	259	44753	OTHER
98	2040	2042	1130	235	1170	256	.55	OTHER
99	2215	2216	973	267	989	282	10	OTHER
100	2218	2226	1003	265	1067	282	Dependent	OTHER
101	2228	2231	1070	264	1096	281	care	OTHER
102	2233	2240	1098	264	1144	280	benefits	OTHER
103	2242	2242	21	300	33	317	d	OTHER
104	2244	2250	37	298	80	317	Control	OTHER
105	2252	2257	82	298	130	316	number	OTHER
106	2431	2433	1061	290	1094	308	193	OTHER
107	2446	2452	77	321	175	344	6808633	OTHER
108	2543	2547	644	329	676	345	Suff.	OTHER
109	2549	2550	684	328	703	344	11	OTHER
110	2553	2564	714	327	787	343	Nonqualified	OTHER
111	2571	2575	790	327	822	342	plans	OTHER
112	2607	2609	977	320	999	334	12a	OTHER
113	2611	2613	1019	318	1044	334	See	OTHER
114	2615	2626	1046	314	1121	333	instructions	OTHER
115	2628	2630	1123	313	1141	331	for	OTHER
116	2632	2634	1143	312	1169	329	box	OTHER
117	2636	2637	1173	311	1186	327	12	OTHER
118	2639	2639	53	1224	64	1240	e	OTHER
119	2641	2650	40	351	107	369	Employee's	OTHER
120	2652	2656	109	350	133	366	first	OTHER
121	2658	2661	135	349	170	365	name	OTHER
122	2663	2665	172	347	194	363	and	OTHER
123	2667	2673	196	346	227	362	initial	OTHER
124	2690	2693	289	340	316	360	Last	OTHER
125	2696	2699	319	340	352	359	name	OTHER
126	2828	2831	1062	348	1116	370	1646	OTHER
127	2958	2960	737	362	775	381	231	OTHER
128	3005	3007	979	376	1004	392	12b	OTHER
129	3124	3125	689	390	704	404	13	OTHER
130	3127	3135	705	388	749	404	Statutory	OTHER
131	3137	3146	795	383	847	402	Retirement	OTHER
132	3148	3151	881	399	900	412	sick	OTHER
133	3162	3172	882	383	931	396	Third-party	OTHER
134	3333	3335	902	399	922	411	pay	OTHER
135	3349	3352	80	398	140	423	Seth	employeeName
136	3354	3359	158	395	255	420	Curtis	employeeName
137	3455	3462	706	406	749	423	employee	OTHER
138	3518	3518	1023	418	1031	430	L	OTHER
139	3520	3522	1066	408	1104	431	974	OTHER
140	3536	3539	81	443	148	470	6831	OTHER
141	3541	3546	157	440	257	466	Hansen	OTHER
142	3548	3552	270	438	353	463	Alley	OTHER
143	3638	3639	690	452	707	470	14	OTHER
144	3641	3645	720	450	756	469	Other	OTHER
145	3697	3699	982	445	1000	458	12c	OTHER
146	3713	3723	80	479	259	510	Brookehaven	OTHER
147	3725	3726	272	477	305	502	RI	OTHER
148	3765	3774	370	467	530	497	85800-1665	OTHER
149	3883	3883	1025	475	1036	491	G	OTHER
150	3885	3887	1067	473	1106	494	480	OTHER
151	4060	4062	984	496	1006	515	12d	OTHER
152	4245	4245	1024	534	1037	554	R	OTHER
153	4247	4249	1071	531	1108	555	730	OTHER
154	4378	4379	745	590	763	610	18	OTHER
155	4381	4385	970	587	1001	602	Local	OTHER
156	4387	4392	801	590	843	610	wages,	OTHER
157	4394	4398	847	588	873	608	tips,	OTHER
158	4400	4403	877	587	896	607	etc.	OTHER
159	4418	4419	711	1147	730	1162	19	OTHER
160	4421	4425	766	591	798	610	Local	OTHER
161	4427	4432	1004	585	1048	602	income	OTHER
162	4434	4436	1050	584	1069	600	tax	OTHER
163	4455	4456	1135	579	1152	596	20	OTHER
164	4458	4465	1155	579	1201	596	Locality	OTHER
165	4467	4470	1204	576	1240	595	name	OTHER
166	4474	4474	31	602	42	618	f	OTHER
167	4475	4476	29	616	44	633	15	OTHER
168	4477	4486	48	599	117	618	Employee's	OTHER
169	4490	4496	120	597	167	616	address	OTHER
170	4498	4502	177	614	205	631	state	OTHER
171	4511	4515	582	598	612	617	State	OTHER
172	4517	4526	107	614	174	631	Employer's	OTHER
173	4531	4533	169	596	191	614	and	OTHER
174	4535	4537	194	595	215	613	ZIP	OTHER
175	4538	4539	208	613	221	630	ID	OTHER
176	4541	4544	217	594	250	612	code	OTHER
177	4585	4590	224	611	265	630	number	OTHER
178	4610	4611	369	605	386	626	16	OTHER
179	4613	4617	390	604	420	625	State	OTHER
180	4619	4624	424	602	465	624	wages,	OTHER
181	4626	4630	469	601	495	621	tips,	OTHER
182	4632	4635	499	600	520	619	etc.	OTHER
183	4637	4638	560	598	579	617	17	OTHER
184	4640	4644	49	615	85	632	State	OTHER
185	4646	4651	616	597	658	616	income	OTHER
186	4653	4655	661	596	682	614	tax	OTHER
187	4674	4678	747	615	816	638	64942	OTHER
188	4680	4680	440	628	450	650	.	OTHER
189	4682	4683	831	615	856	637	81	OTHER
190	4714	4720	951	609	1041	630	6915.07	OTHER
191	4750	4753	1137	605	1184	625	Cruz	OTHER
192	4755	4759	1195	604	1255	624	Place	OTHER
193	4785	4794	153	635	292	660	246-96-829	OTHER
194	4824	4828	368	628	437	653	34905	OTHER
195	4836	4836	620	673	630	695	.	OTHER
196	4840	4841	453	628	476	650	43	OTHER
197	4857	4861	561	622	630	645	3220.	OTHER
198	4868	4869	632	621	656	643	73	OTHER
199	4876	4877	41	645	63	660	CO	OTHER
200	5039	5043	951	659	1019	684	12217	OTHER
201	5053	5055	1022	657	1063	681	.35	OTHER
202	5074	5078	1135	659	1185	679	Wolfe	OTHER
203	5083	5089	1191	656	1253	677	Squares	OTHER
204	5155	5161	371	679	464	704	33426.9	OTHER
205	5186	5189	562	673	617	697	2684	OTHER
206	5191	5191	1078	1007	1089	1027	.	OTHER
207	5193	5194	633	672	658	694	91	OTHER
208	5220	5227	750	665	859	690	62819.23	OTHER
209	5234	5235	40	694	67	713	KS	OTHER
210	5253	5262	155	684	296	709	511-57-526	OTHER
211	5383	5392	888	698	970	719	Department	OTHER
212	5394	5395	973	698	986	717	of	OTHER
213	5397	5399	990	697	1013	716	the	OTHER
214	5401	5418	1017	694	1135	715	Treasury--Internal	OTHER
215	5420	5426	1139	691	1202	712	Revenue	OTHER
216	5428	5434	1205	689	1262	710	Service	OTHER
217	5462	5465	166	720	230	743	Wage	OTHER
218	5467	5469	237	719	281	743	and	OTHER
219	5471	5473	289	717	330	741	Tax	OTHER
220	5532	5535	576	708	723	764	2019	taxYear
221	5541	5544	32	763	66	784	Form	OTHER
222	5546	5548	72	763	101	781	W-2	OTHER
223	5563	5571	167	750	278	774	Statement	OTHER
224	5577	5580	35	786	73	807	Copy	OTHER
225	5582	5586	76	785	123	806	B--To	OTHER
226	5588	5589	126	784	148	804	Be	OTHER
227	5591	5595	151	783	190	803	Filed	OTHER
228	5597	5600	193	782	229	802	with	OTHER
229	5602	5611	232	778	322	801	Employee's	OTHER
230	5613	5619	325	775	407	798	FEDERAL	OTHER
231	5621	5623	410	773	438	795	Tax	OTHER
232	5625	5630	441	770	498	794	Return	OTHER
233	5635	5638	32	809	63	828	This	OTHER
234	5640	5650	65	806	148	827	information	OTHER
235	5652	5653	151	806	165	824	is	OTHER
236	5655	5659	168	804	211	824	being	OTHER
237	5661	5669	214	802	283	822	furnished	OTHER
238	5671	5672	286	801	301	820	to	OTHER
239	5674	5676	304	801	329	819	the	OTHER
240	5678	5685	332	798	388	818	Internal	OTHER
241	5687	5693	391	796	457	816	Revenue	OTHER
242	5695	5702	460	793	520	814	Service.	OTHER
243	5789	5791	497	846	520	864	Cut	OTHER
244	5793	5797	522	845	562	864	here.	OTHER
245	5799	5802	565	844	599	863	Keep	OTHER
246	5804	5808	602	843	639	863	lower	OTHER
247	5810	5816	642	842	687	861	portion	OTHER
248	5818	5820	690	841	707	860	for	OTHER
