	0	0.1	827	168	931	207	Earnings	OTHER
0	0	0	722	183	768	216	This	OTHER
1	0	0	1001	556	1043	586	was	OTHER
2	0	0	1015	849	1090	884	Profile.	OTHER
3	71	74	784	122	896	178	2018	OTHER
4	76	78	902	113	999	169	W-2	OTHER
5	80	82	1005	105	1093	161	and	OTHER
6	84	91	1102	82	1357	153	EARNINGS	OTHER
7	93	99	1366	59	1618	130	SUMMARY	OTHER
8	169	170	1135	148	1159	182	is	OTHER
9	172	175	771	178	824	212	blue	OTHER
10	178	178	1638	800	1648	830	a	OTHER
11	181	182	1707	100	1732	130	in	OTHER
12	186	192	934	158	1047	199	Summary	OTHER
13	194	200	1049	150	1133	189	section	OTHER
14	205	212	1161	139	1260	180	included	OTHER
15	214	217	1262	135	1314	171	with	OTHER
16	219	222	1317	130	1368	166	your	OTHER
17	224	226	1371	125	1422	162	W-2	OTHER
18	228	229	1425	123	1450	157	to	OTHER
19	231	234	1453	118	1510	154	help	OTHER
20	236	243	1515	110	1609	148	describe	OTHER
21	245	252	1612	102	1704	139	portions	OTHER
22	257	260	1735	94	1801	127	more	OTHER
23	262	268	1804	89	1865	121	detail.	OTHER
24	336	338	721	211	766	241	The	OTHER
25	340	346	769	204	856	237	reverse	OTHER
26	348	351	859	200	907	230	side	OTHER
27	353	360	911	192	1010	226	includes	OTHER
28	362	368	1013	185	1098	218	general	OTHER
29	370	380	1102	173	1231	211	information	OTHER
30	382	385	1235	168	1280	199	that	OTHER
31	387	389	1285	164	1326	195	you	OTHER
32	391	393	1331	159	1383	191	may	OTHER
33	395	398	1387	153	1436	185	also	OTHER
34	400	403	1440	149	1482	180	find	OTHER
35	405	412	1486	140	1568	176	helpful.	OTHER
36	420	427	120	235	213	267	Employee	OTHER
37	428	436	261	225	355	254	Reference	OTHER
38	437	439	359	248	384	268	Tar	OTHER
39	453	456	214	260	266	287	Wage	OTHER
40	458	460	296	255	331	280	and	OTHER
41	477	480	1254	241	1301	271	2018	OTHER
42	495	503	213	277	281	308	Manerment	OTHER
43	554	555	791	284	813	310	1.	OTHER
44	557	559	816	280	854	308	The	OTHER
45	561	569	857	272	949	305	following	OTHER
46	571	581	952	261	1068	296	information	OTHER
47	583	590	1071	254	1150	286	reflects	OTHER
48	592	595	1756	197	1804	228	your	OTHER
49	597	601	1204	245	1250	275	final	OTHER
50	603	606	424	271	500	302	2018	taxYear
51	608	610	1305	237	1345	266	pay	OTHER
52	612	615	1349	232	1395	263	stub	OTHER
53	617	620	1399	228	1443	258	plus	OTHER
54	621	623	1460	284	1486	308	Ben	OTHER
55	624	626	1448	225	1485	254	any	OTHER
56	771	772	1489	283	1503	306	$7	OTHER
57	774	775	1506	282	1519	305	of	OTHER
58	776	786	1489	213	1617	251	adjustments	OTHER
59	938	940	1522	279	1555	304	W.2	OTHER
60	948	956	1622	204	1722	239	submitted	OTHER
61	958	959	1727	202	1751	230	by	OTHER
62	961	964	1154	250	1200	279	your	OTHER
63	966	974	1809	188	1914	223	employer.	OTHER
64	976	978	39	302	103	338	W-2	OTHER
65	1055	1059	857	314	892	340	Gases	OTHER
66	1061	1063	894	311	925	335	Pey	OTHER
67	1103	1110	462	333	516	358	Englayer	OTHER
68	1112	1115	519	332	542	353	wise	OTHER
69	1117	1120	546	331	576	352	ofly	OTHER
70	1126	1132	98	413	137	444	layer's	OTHER
71	1134	1138	142	410	182	439	name.	OTHER
72	1140	1147	188	409	239	436	address.	OTHER
73	1149	1151	244	409	266	434	and	OTHER
74	1153	1154	272	409	303	433	ap	OTHER
75	1234	1237	1157	420	1182	441	Show	OTHER
76	1239	1239	1185	421	1194	441	6	OTHER
77	1241	1243	1197	420	1209	441	off	OTHER
78	1245	1246	1212	416	1238	440	Wa	OTHER
79	1249	1261	87	432	235	462	Ortega-Hayden	employerName
80	1263	1265	240	429	282	455	and	employerName
81	1328	1330	868	447	893	469	Box	OTHER
82	1332	1332	896	448	904	469	2	OTHER
83	1334	1335	907	446	920	469	of	OTHER
84	1337	1338	924	440	951	467	Wa	OTHER
85	1342	1345	91	468	138	498	$540	employerAddressStreet_name
86	1347	1350	144	462	194	492	Beat	employerAddressStreet_name
87	1352	1357	199	455	271	486	Spring	employerAddressStreet_name
88	1359	1362	275	451	327	479	Apt.	employerAddressStreet_name
89	1364	1366	333	449	364	474	471	employerAddressStreet_name
90	1370	1378	91	485	195	517	Laurafurt	employerAddressCity
91	1380	1381	202	483	226	510	IN	employerAddressState
92	1383	1392	257	471	370	506	40913-5681	employerAddressZip
93	1418	1422	304	551	364	579	Batch	OTHER
94	1432	1437	451	537	522	567	#02021	OTHER
95	1577	1577	1489	570	1498	598	A	OTHER
96	1579	1582	1502	566	1534	597	Some	OTHER
97	1584	1589	1537	558	1599	593	Wages.	OTHER
98	1665	1666	815	572	836	602	2.	OTHER
99	1668	1671	839	568	890	600	Your	OTHER
100	1673	1677	893	563	955	595	Gross	OTHER
101	1679	1681	958	560	998	590	Pay	OTHER
102	1684	1685	1139	546	1165	574	as	OTHER
103	1687	1694	1046	548	1136	582	adjusted	OTHER
104	1699	1705	1169	539	1242	572	follows	OTHER
105	1707	1708	1245	537	1268	565	to	OTHER
106	1710	1716	1271	529	1357	563	produce	OTHER
107	1718	1721	1360	524	1409	555	your	OTHER
108	1723	1725	1412	519	1455	551	W-2	OTHER
109	1727	1736	1459	508	1570	547	Statement.	OTHER
110	1742	1748	105	658	188	686	Candice	employeeName
111	1840	1842	1077	646	1103	674	Dow	OTHER
112	1844	1844	1107	646	1113	672	1	OTHER
113	1846	1847	1117	644	1129	671	of	OTHER
114	1849	1850	1133	639	1168	670	wa	OTHER
115	1855	1859	109	688	169	714	91360	OTHER
116	1861	1867	174	684	257	712	stewart	OTHER
117	1869	1871	260	682	301	709	huh	OTHER
118	1956	1961	1115	695	1158	724	200482	OTHER
119	1963	1964	1161	694	1177	720	72	OTHER
120	1970	1973	111	712	159	739	East	OTHER
121	1975	1985	165	700	291	736	Brandonfort	OTHER
122	1987	1988	295	697	327	725	NT	OTHER
123	1990	1999	331	685	440	722	29861-5438	OTHER
124	2080	2081	841	869	863	900	3.	OTHER
125	2083	2090	1254	826	1354	863	Employee	OTHER
126	2092	2094	1699	792	1740	825	W-4	OTHER
127	2099	2102	1601	801	1633	833	file	OTHER
128	2105	2106	1093	846	1121	877	To	OTHER
129	2108	2113	1124	839	1199	874	change	OTHER
130	2115	2118	1791	783	1837	818	your	OTHER
131	2120	2127	865	860	966	898	Employee	OTHER
132	2129	2131	1358	822	1401	854	W-4	OTHER
133	2133	2139	1406	816	1468	850	Profile	OTHER
134	2141	2152	1473	804	1596	844	Information.	OTHER
135	2161	2163	1653	796	1694	829	new	OTHER
136	2165	2167	969	856	1012	888	W-4	OTHER
137	2169	2172	1745	788	1786	822	with	OTHER
138	2174	2177	1203	835	1251	867	your	OTHER
139	2179	2185	1843	777	1914	814	payroll	OTHER
140	2187	2191	1919	772	1973	808	dept.	OTHER
141	2279	2285	913	936	1012	969	Candice	OTHER
142	2287	2291	1042	926	1113	960	Ayala	OTHER
143	2339	2343	1516	943	1572	974	LOCAL	OTHER
144	2430	2434	917	973	988	1004	91360	OTHER
145	2436	2442	994	965	1092	999	Stewart	OTHER
146	2444	2446	1098	961	1142	989	Run	OTHER
147	2533	2541	920	1003	1043	1040	Laurafurt	OTHER
148	2543	2544	1051	1000	1080	1027	IN	OTHER
149	2546	2552	1116	988	1211	1022	40913-5	OTHER
150	2639	2642	891	1293	920	1316	2019	OTHER
151	2644	2647	923	1289	955	1314	AOP,	OTHER
152	2649	2651	957	1284	986	1311	LLC	OTHER
153	2795	2799	1490	1358	1564	1387	nem.n	OTHER
154	2949	2961	1505	1514	1653	1556	Ortega-Hayden	OTHER
155	2963	2965	1660	1509	1699	1539	and	OTHER
156	2967	2970	1703	1505	1751	1534	Sons	OTHER
157	3116	3119	1509	1548	1558	1578	5540	OTHER
158	3121	3124	1562	1543	1613	1574	Best	OTHER
159	3126	3131	1617	1537	1689	1570	Spring	OTHER
160	3133	3136	1694	1533	1746	1564	Apt.	OTHER
161	3138	3140	1751	1531	1779	1559	471	OTHER
162	3218	3230	839	1572	987	1609	Ortega-Hayden	OTHER
163	3232	3234	994	1568	1034	1598	and	OTHER
164	3236	3239	1037	1563	1087	1594	Sons	OTHER
165	3287	3295	1510	1569	1615	1601	Laurafurt	OTHER
166	3297	3298	1621	1566	1647	1595	IN	OTHER
167	3300	3309	1677	1551	1789	1590	40913-5681	OTHER
168	3388	3391	843	1606	891	1635	5540	OTHER
169	3393	3396	896	1602	948	1632	Best	OTHER
170	3398	3403	952	1595	1024	1628	spring	OTHER
171	3405	3408	1028	1590	1082	1621	Apt.	OTHER
172	3410	3412	1085	1587	1120	1616	471	OTHER
173	3425	3437	192	1624	338	1664	Ortega-Hayden	OTHER
174	3440	3442	345	1619	381	1648	and	OTHER
175	3443	3446	380	1649	431	1678	Apt.	OTHER
176	3448	3450	438	1646	465	1673	471	OTHER
177	3491	3499	844	1627	950	1660	Laurafurt	OTHER
178	3501	3502	955	1624	982	1653	IN	OTHER
179	3504	3513	1011	1611	1125	1648	40913-5681	OTHER
180	3527	3530	195	1655	243	1680	4640	OTHER
181	3532	3535	249	1656	298	1682	Best	OTHER
182	3537	3542	304	1653	374	1682	Spring	OTHER
183	3556	3564	196	1684	300	1718	Laurafurt	OTHER
184	3566	3567	307	1681	332	1710	IN	OTHER
185	3569	3578	362	1669	474	1705	40913-5681	OTHER
186	3732	3738	1545	1968	1628	2000	Candice	OTHER
187	3740	3744	1653	1964	1718	1994	Ayala	OTHER
188	3894	3898	1547	1996	1607	2025	91360	OTHER
189	3900	3906	1612	1989	1696	2020	stewart	OTHER
190	3908	3910	1699	1987	1737	2013	Run	OTHER
191	3993	3999	879	2028	961	2058	Candice	OTHER
192	4000	4004	989	2021	1050	2049	Ayala	OTHER
193	4060	4063	1549	2024	1599	2050	East	OTHER
194	4065	4075	1603	2013	1729	2047	Brandonfort	OTHER
195	4077	4078	1734	2009	1764	2037	NT	OTHER
196	4080	4089	1770	1996	1883	2034	29861-5438	OTHER
197	4172	4176	883	2055	942	2084	91360	OTHER
198	4178	4184	948	2047	1030	2079	Stewart	OTHER
199	4186	4188	1035	2044	1065	2071	Run	OTHER
200	4206	4212	230	2084	313	2114	Candice	OTHER
201	4214	4218	340	2076	400	2104	Ayala	OTHER
202	4271	4274	884	2081	934	2109	East	OTHER
203	4276	4286	938	2070	1063	2105	Brandonfort	OTHER
204	4288	4289	1068	2067	1099	2096	NT	OTHER
205	4291	4300	1104	2054	1218	2093	29861-5436	OTHER
206	4318	4322	234	2113	292	2140	91360	OTHER
207	4324	4330	298	2106	380	2134	Stewart	OTHER
208	4332	4334	386	2103	424	2128	Run	OTHER
209	4352	4355	235	2139	283	2164	East	OTHER
210	4357	4367	290	2127	415	2161	Brandonfort	OTHER
211	4369	4370	420	2124	450	2152	NT	OTHER
212	4372	4381	455	2112	569	2149	29861-5438	OTHER
213	4487	4491	1117	2171	1153	2197	Local	OTHER
214	4493	4498	1158	2167	1200	2194	wages.	OTHER
215	4500	4503	1205	2166	1231	2190	sym.	OTHER
216	4505	4508	1235	2164	1269	2188	ent.	OTHER
217	4664	4667	1608	2236	1641	2263	City	OTHER
218	4669	4670	1645	2234	1661	2260	of	OTHER
219	4672	4676	1665	2231	1725	2259	Local	OTHER
220	4687	4689	1840	2238	1873	2264	Tax	OTHER
221	4853	4856	1700	2254	1759	2279	Wage	OTHER
222	4875	4878	1905	2263	1978	2295	2018	OTHER
223	4970	4977	960	2293	1034	2315	LA.State	OTHER
