	0	0.1	61	1310	106	1335	48477	OTHER
0	0	0	711	1394	783	1415	54107.36	OTHER
1	0	0	1032	1394	1096	1417	1569.12	OTHER
2	0	0	712	1661	775	1680	41868.71	OTHER
3	0	0	1033	2105	1095	2126	56040.53	OTHER
4	98	101	785	30	893	71	2018	OTHER
5	103	105	905	31	995	72	W-2	OTHER
6	107	109	1007	32	1089	73	and	OTHER
7	111	118	1103	32	1355	73	EARNINGS	OTHER
8	120	126	1373	29	1614	73	SUMMARY	OTHER
9	184	186	1767	19	1837	58	FDP	OTHER
10	205	211	125	84	201	104	mployee	OTHER
11	213	221	254	80	345	102	Reference	OTHER
12	234	237	421	80	460	100	Copy	OTHER
13	280	283	715	77	763	103	This	OTHER
14	285	288	767	78	820	103	blue	OTHER
15	290	297	823	78	928	103	Earnings	OTHER
16	299	305	932	79	1043	103	Summary	OTHER
17	307	313	1047	80	1130	103	section	OTHER
18	315	316	1134	80	1157	103	is	OTHER
19	318	325	1160	80	1258	103	included	OTHER
20	327	330	1262	80	1312	103	with	OTHER
21	332	335	1315	80	1368	103	your	OTHER
22	337	339	1372	80	1421	103	W-2	OTHER
23	341	342	1426	80	1448	103	to	OTHER
24	344	347	1452	79	1505	103	help	OTHER
25	349	356	1511	79	1606	103	describe	OTHER
26	358	365	1611	78	1703	103	portions	OTHER
27	367	368	1707	78	1731	103	in	OTHER
28	370	373	1736	77	1798	103	more	OTHER
29	375	381	1806	77	1868	103	detail.	OTHER
30	411	414	204	110	255	133	Wage	OTHER
31	416	418	288	109	317	128	and	OTHER
32	420	422	350	110	381	130	Tax	OTHER
33	475	477	717	103	758	129	The	OTHER
34	479	485	763	104	849	129	reverse	OTHER
35	487	490	853	105	901	130	side	OTHER
36	492	499	906	106	1003	130	includes	OTHER
37	501	507	1008	107	1094	130	general	OTHER
38	509	519	1099	107	1226	130	information	OTHER
39	521	524	1232	107	1276	130	that	OTHER
40	526	528	1281	107	1322	130	you	OTHER
41	530	532	1327	107	1380	130	may	OTHER
42	534	537	1385	106	1433	130	also	OTHER
43	539	542	1437	106	1481	130	find	OTHER
44	544	550	1485	105	1561	130	helpful	OTHER
45	552	554	21	138	79	167	W-2	OTHER
46	582	589	207	130	270	152	tatement	OTHER
47	596	599	412	139	484	168	2018	taxYear
48	601	604	17	183	48	202	Copy	OTHER
49	606	606	50	182	60	201	C	OTHER
50	608	610	63	182	79	201	for	OTHER
51	612	621	81	182	148	204	employee's	OTHER
52	623	630	150	184	206	209	records.	OTHER
53	645	646	405	173	426	196	MB	OTHER
54	648	650	430	173	452	196	No.	OTHER
55	652	660	456	173	520	197	1545-0008	OTHER
56	701	702	779	179	799	204	1.	OTHER
57	704	706	804	179	841	204	The	OTHER
58	708	716	846	179	934	204	following	OTHER
59	718	728	939	179	1056	205	information	OTHER
60	730	737	1061	179	1137	205	reflects	OTHER
61	739	742	1142	179	1188	205	your	OTHER
62	744	748	1193	180	1237	205	final	OTHER
63	750	753	1242	180	1290	205	2018	OTHER
64	755	757	1295	180	1334	205	pay	OTHER
65	759	762	1339	180	1384	205	stub	OTHER
66	764	767	1389	180	1434	205	plus	OTHER
67	769	771	1439	180	1476	205	any	OTHER
68	773	783	1481	180	1606	205	adjustments	OTHER
69	785	793	1611	180	1713	205	submitted	OTHER
70	795	796	1718	180	1743	205	by	OTHER
71	798	801	1748	181	1795	205	your	OTHER
72	803	811	1800	181	1909	206	employer.	OTHER
