	0	0.1	717	98	763	128	This	OTHER
0	0	0	145	1120	233	1146	630-45-918	OTHER
1	0	0	1042	1397	1109	1422	withheld	OTHER
2	0	0	191	1484	245	1509	address,	OTHER
3	0	0	121	1678	170	1700	security	OTHER
4	0	0	937	1767	962	1787	12a	OTHER
5	0	0	132	2174	179	2199	income	OTHER
6	0	0	183	2173	204	2197	tax	OTHER
7	0	0	99	2191	170	2220	17160.63	OTHER
8	226	228	1767	20	1838	61	FDP	OTHER
9	328	331	786	47	894	92	2018	OTHER
10	333	335	905	46	996	92	W-2	OTHER
11	337	339	1007	45	1093	91	and	OTHER
12	341	348	1106	40	1356	90	EARNINGS	OTHER
13	350	356	1373	33	1620	86	SUMMARY	OTHER
14	371	378	118	109	207	137	Employee	OTHER
15	380	388	256	107	350	134	Reference	OTHER
16	417	420	423	107	471	129	Copy	OTHER
17	448	449	1135	92	1155	120	is	OTHER
18	451	454	767	97	821	127	blue	OTHER
19	456	463	825	95	928	125	Earnings	OTHER
20	465	471	933	93	1044	123	Summary	OTHER
21	473	479	1049	92	1130	121	section	OTHER
22	484	491	1160	90	1259	119	included	OTHER
23	493	496	1264	89	1311	117	with	OTHER
24	498	501	1316	88	1367	116	your	OTHER
25	503	505	1372	87	1420	115	W-2	OTHER
26	507	508	1426	87	1449	114	to	OTHER
27	510	513	1455	86	1509	114	help	OTHER
28	515	522	1514	84	1607	113	describe	OTHER
29	524	531	1613	82	1703	111	portions	OTHER
30	533	534	1709	82	1732	109	in	OTHER
31	536	539	1738	81	1801	109	more	OTHER
32	541	547	1807	79	1869	107	detail.	OTHER
33	569	572	207	139	257	162	Wage	OTHER
34	574	576	288	138	320	158	and	OTHER
35	578	580	353	136	379	156	Tax	OTHER
36	637	639	719	126	760	151	The	OTHER
37	641	647	765	125	851	151	reverse	OTHER
38	649	652	856	125	902	150	side	OTHER
39	654	661	907	123	1005	150	includes	OTHER
40	663	669	1010	122	1096	148	general	OTHER
41	671	681	1100	120	1229	147	information	OTHER
42	683	686	1234	119	1277	145	that	OTHER
43	688	690	1282	118	1325	144	you	OTHER
