	0	0.1	452	881	497	896	77457.	OTHER
0	5	10	99	19	146	34	Wages,	OTHER
1	12	16	148	21	177	34	tips,	OTHER
2	18	22	179	21	214	34	other	OTHER
3	24	28	217	21	256	34	comp.	OTHER
4	37	37	323	19	334	34	2	OTHER
5	39	45	350	19	399	34	Federal	OTHER
6	47	52	402	20	451	33	income	OTHER
7	54	56	454	20	475	33	tax	OTHER
8	58	65	478	20	534	34	withheld	OTHER
9	77	81	132	38	171	50	95517	box1WagesTipsAndOtherCompensations
10	83	83	173	39	178	51	.	box1WagesTipsAndOtherCompensations
11	85	86	180	39	195	51	52	box1WagesTipsAndOtherCompensations
12	127	131	452	39	492	51	14432	box2FederalIncomeTaxWithheld
13	133	133	494	39	498	51	.	box2FederalIncomeTaxWithheld
14	135	136	501	38	514	51	88	box2FederalIncomeTaxWithheld
15	138	138	68	71	76	83	3	OTHER
16	140	145	100	73	139	86	Social	OTHER
17	147	154	142	73	193	86	security	OTHER
18	156	160	195	74	236	86	wages	OTHER
19	176	176	323	70	334	85	4	OTHER
20	178	183	352	73	392	86	Social	OTHER
21	185	192	394	73	445	86	security	OTHER
22	194	196	447	73	469	86	tax	OTHER
23	198	205	472	72	528	86	withheld	OTHER
24	217	223	133	90	188	103	74816.9	box3SocialSecurityWages
25	267	270	452	90	483	103	5723	box4SocialSecurityTaxWithheld
26	272	272	485	91	490	103	.	box4SocialSecurityTaxWithheld
27	274	275	493	90	507	103	49	box4SocialSecurityTaxWithheld
28	277	277	68	123	76	135	5	OTHER
29	279	286	98	124	158	137	Medicare	OTHER
30	288	292	161	125	204	138	wages	OTHER
31	294	296	207	125	231	138	and	OTHER
32	298	301	234	125	256	138	tips	OTHER
33	314	314	323	123	333	137	6	OTHER
34	316	323	350	124	411	138	Medicare	OTHER
35	325	327	413	124	435	137	tax	OTHER
36	329	336	438	124	493	138	withheld	OTHER
37	348	352	132	141	171	154	83500	OTHER
38	354	354	173	142	179	154	.	OTHER
39	356	357	181	142	194	155	64	OTHER
40	398	401	452	142	483	154	2421	OTHER
41	403	403	485	142	490	154	.	OTHER
42	405	406	492	142	508	154	52	OTHER
43	408	408	70	174	79	187	d	OTHER
44	410	416	95	176	143	190	Control	OTHER
45	418	423	145	177	195	190	number	OTHER
46	438	441	259	175	287	189	Dept	OTHER
47	443	447	323	175	352	190	Corp.	OTHER
48	476	483	501	176	556	190	Employer	OTHER
49	485	487	558	177	581	190	use	OTHER
50	489	492	583	177	608	190	only	OTHER
51	494	500	67	193	121	207	2042647	OTHER
52	527	529	281	192	299	205	150	OTHER
53	554	554	451	192	461	205	A	OTHER
54	574	575	578	193	590	204	36	OTHER
55	577	577	67	228	76	241	C	OTHER
56	579	588	98	228	168	243	Employer's	OTHER
57	590	594	171	228	213	243	name,	OTHER
58	596	603	215	228	270	243	address,	OTHER
59	605	607	273	228	298	242	and	OTHER
