	0	0.1	126	947	157	968	This	OTHER
0	114	118	1036	29	1066	50	Visit	OTHER
1	120	122	1069	25	1091	45	the	OTHER
2	124	125	1094	21	1121	42	15	OTHER
3	127	133	1124	11	1181	37	Website	OTHER
4	226	230	773	66	810	92	Safe,	OTHER
5	232	240	812	57	894	85	Accurate.	OTHER
6	241	241	919	58	938	85	e	OTHER
7	243	246	966	48	1017	79	file	OTHER
8	247	248	1038	54	1055	74	at	OTHER
9	250	252	1057	48	1091	71	www	OTHER
10	254	256	1093	45	1111	65	its	OTHER
11	258	265	1114	34	1173	62	goveffie	OTHER
12	358	362	774	85	826	114	FAST!	OTHER
13	364	366	828	78	863	105	Use	OTHER
14	478	485	985	93	1100	137	35103.79	box2FederalIncomeTaxWithheld
15	567	572	704	128	749	156	Wages.	OTHER
16	574	577	750	122	781	149	804.	OTHER
17	579	583	782	117	813	143	other	OTHER
18	585	586	813	113	833	138	ce	OTHER
19	620	630	312	143	465	189	522-55-5977	ssnOfEmployee
20	672	680	727	133	855	177	240965.98	box1WagesTipsAndOtherCompensations
21	699	704	994	152	1077	189	20747.	box4SocialSecurityTaxWithheld
22	706	707	1077	148	1103	175	65	box4SocialSecurityTaxWithheld
23	794	802	736	185	862	229	271211.08	box3SocialSecurityWages
24	827	833	1066	189	1167	228	6357.94	OTHER
25	914	921	717	225	775	255	Wellcare	OTHER
26	923	927	775	219	816	246	wages	OTHER
27	929	931	816	216	839	240	and	OTHER
28	933	935	840	211	873	237	sis	OTHER
29	938	947	76	234	220	279	12-2585373	einEmployerIdentificationNumber
30	1024	1032	1073	234	1203	278	219239.23	OTHER
31	1056	1064	743	236	872	280	219239.23	OTHER
32	1068	1072	84	299	158	334	Brown	employerName
33	1074	1076	169	290	215	320	Inc	employerName
34	1078	1080	224	281	273	311	and	employerName
35	1082	1085	279	271	335	303	Sons	employerName
36	1152	1160	751	286	879	334	271211.08	OTHER
37	1190	1192	1082	298	1121	327	109	OTHER
38	1196	1199	90	333	154	367	4354	employerAddressStreet_name
39	1201	1207	158	317	261	357	Anthony	employerAddressStreet_name
40	1209	1213	269	303	346	339	Locks	employerAddressStreet_name
41	1218	1222	96	366	169	401	South	employerAddressCity
42	1224	1232	180	343	308	389	Tammybury	employerAddressCity
43	1234	1235	344	331	380	363	RI	employerAddressState
44	1237	1246	387	307	527	356	50661-4601	employerAddressZip
45	1339	1342	1091	355	1150	390	6721	OTHER
46	1432	1434	773	412	811	437	150	OTHER
47	1463	1463	1053	426	1077	457	D	OTHER
48	1472	1478	111	445	209	482	7337578	OTHER
49	1480	1480	58	492	75	516	.	OTHER
50	1482	1491	75	481	144	513	Enginyer's	OTHER
51	1493	1496	145	477	169	500	fine	OTHER
52	1498	1502	169	471	206	496	forme	OTHER
53	1504	1506	207	467	231	490	and	OTHER
54	1508	1513	231	461	266	486	milani	OTHER
55	1565	1565	752	471	777	504	X	OTHER
56	1687	1687	1065	490	1090	521	P	OTHER
57	1689	1691	1109	480	1153	513	413	OTHER
58	1703	1706	120	525	188	560	Lisa	employeeName
59	1708	1712	198	510	283	548	White	employeeName
60	1835	1836	1066	548	1103	580	DD	OTHER
61	1838	1840	1117	537	1164	572	105	OTHER
62	1853	1856	129	569	197	607	3161	OTHER
63	1858	1863	205	551	309	595	Grimes	OTHER
64	1865	1869	317	536	404	577	Point	OTHER
65	1882	1886	413	521	499	562	Suite	OTHER
66	1888	1890	508	511	559	547	994	OTHER
67	1927	1928	324	582	359	614	IN	OTHER
68	1930	1939	403	551	561	602	32371-6631	OTHER
69	1953	1961	131	595	284	646	Hollyside	OTHER
70	2075	2078	1191	605	1244	634	Rose	OTHER
71	2080	2085	1245	594	1314	626	Plains	OTHER
72	2195	2201	1010	621	1109	664	24137.5	OTHER
73	2294	2302	809	647	942	694	260196.23	OTHER
74	2339	2341	1201	655	1244	685	Kim	OTHER
75	2343	2347	1251	643	1320	676	Mount	OTHER
76	2426	2432	626	683	723	724	8852.77	OTHER
77	2459	2466	1018	668	1131	714	43929.11	OTHER
78	2518	2526	436	710	561	752	120450.94	OTHER
79	2560	2568	817	695	945	745	246072.33	OTHER
80	2647	2652	633	734	717	775	10544.	OTHER
81	2654	2655	716	727	750	761	83	OTHER
82	2672	2681	961	723	1044	759	Department	OTHER
83	2683	2684	1045	720	1059	745	of	OTHER
84	2686	2688	1060	716	1086	742	the	OTHER
85	2690	2706	1087	697	1207	738	Treasury-Internal	OTHER
86	2708	2714	1209	687	1272	718	Revenue	OTHER
87	2716	2722	1274	679	1326	707	Service	OTHER
88	2745	2754	224	741	363	786	028-78-929	OTHER
89	2775	2783	443	757	571	804	113283.53	OTHER
90	2789	2790	111	781	140	803	OR	OTHER
91	2863	2866	650	763	807	836	2019	taxYear
92	2890	2899	231	789	371	836	984-79-298	OTHER
