	0	0.1	338	573	400	598	176State	OTHER
0	33	33	216	3	226	19	a	OTHER
1	35	44	235	3	309	19	Employee's	OTHER
2	46	51	311	3	350	18	social	OTHER
3	53	60	352	4	403	18	security	OTHER
4	62	67	405	4	456	18	number	OTHER
5	100	104	782	3	820	19	Safe,	OTHER
6	106	114	822	3	896	19	Accurate,	OTHER
7	116	117	911	15	943	38	Re	OTHER
8	123	126	976	15	1022	39	file	OTHER
9	128	129	1048	30	1061	43	at	OTHER
10	130	134	1048	4	1079	20	Visit	OTHER
11	144	146	1081	4	1103	20	the	OTHER
12	148	150	1106	4	1133	20	IRS	OTHER
13	152	158	1137	4	1196	19	Website	OTHER
14	207	217	313	25	464	46	267-12-3513	ssnOfEmployee
15	233	235	611	27	642	42	OMB	OTHER
16	237	239	645	27	669	41	No.	OTHER
17	241	249	671	27	729	41	1545-0008	OTHER
18	261	265	781	25	831	42	FAST!	OTHER
19	267	269	835	26	862	42	Use	OTHER
20	300	317	1063	28	1185	45	www.Irs.gov/efile.	OTHER
21	319	319	11	55	21	70	b	OTHER
22	321	328	28	55	83	70	Employer	OTHER
23	330	343	86	56	160	69	identification	OTHER
24	345	350	163	55	207	70	number	OTHER
25	352	356	210	54	241	70	(EIN)	OTHER
26	406	411	703	56	750	70	Wages,	OTHER
27	413	417	752	56	779	69	tips,	OTHER
28	419	423	782	56	813	69	other	OTHER
29	425	436	816	56	898	68	compensation	OTHER
30	445	451	994	56	1038	69	Federal	OTHER
31	453	458	1041	57	1084	69	income	OTHER
32	460	462	1087	57	1106	68	tax	OTHER
33	464	471	1108	57	1157	69	withheld	OTHER
34	482	491	67	79	202	97	23-6711751	einEmployerIdentificationNumber
35	565	569	726	79	793	97	67699	box1WagesTipsAndOtherCompensations
36	571	571	797	79	805	97	.	box1WagesTipsAndOtherCompensations
37	573	574	809	79	834	98	04	box1WagesTipsAndOtherCompensations
38	600	604	986	79	1053	97	15129	box2FederalIncomeTaxWithheld
39	606	606	1059	79	1068	97	.	box2FederalIncomeTaxWithheld
40	608	609	1071	79	1094	97	35	box2FederalIncomeTaxWithheld
