	39	39.1	504	937	527	970	a	OTHER
0	41	50	538	938	672	972	Employee's	OTHER
1	52	57	677	942	746	972	social	OTHER
2	59	66	751	942	843	973	security	OTHER
3	68	73	848	941	946	973	number	OTHER
4	127	131	1582	938	1654	972	Safe,	OTHER
5	133	141	1660	939	1804	976	Accurate.	OTHER
6	155	159	2092	934	2147	971	Visit	OTHER
7	161	163	2152	937	2196	973	the	OTHER
8	165	167	2202	938	2255	974	IRS	OTHER
9	169	175	2260	937	2372	974	Website	OTHER
10	232	242	696	979	975	1018	149-93-4511	ssnOfEmployee
11	320	321	1833	961	1894	1006	Re	OTHER
12	323	323	1911	961	1943	1006	~	OTHER
13	325	328	1957	959	2047	1005	file	OTHER
14	430	432	1272	980	1324	1015	OMB	OTHER
15	434	436	1330	980	1371	1016	No.	OTHER
16	438	446	1377	979	1492	1016	1545-0008	OTHER
17	457	461	1581	982	1677	1018	FAST!	OTHER
18	463	464	1681	983	1725	1023	US	OTHER
19	483	484	2093	984	2118	1020	at	OTHER
20	486	503	2123	984	2350	1022	www.irs.gov/efile.	OTHER
21	505	505	115	1032	138	1065	b	OTHER
22	507	514	148	1032	248	1065	Employer	OTHER
23	516	529	254	1034	387	1065	identification	OTHER
24	531	536	393	1033	476	1064	number	OTHER
25	538	542	482	1031	552	1063	(EIN)	OTHER
26	620	625	1448	1038	1532	1066	Wages,	OTHER
27	627	631	1536	1038	1583	1065	tips,	OTHER
28	633	637	1588	1037	1644	1065	other	OTHER
29	639	650	1649	1035	1806	1064	compensation	OTHER
30	671	677	2002	1036	2085	1065	Federal	OTHER
31	679	684	2090	1035	2170	1065	income	OTHER
32	686	688	2175	1034	2209	1064	tax	OTHER
33	690	697	2214	1032	2303	1062	withheld	OTHER
34	708	717	219	1073	477	1107	11-9245123	einEmployerIdentificationNumber
35	816	821	1476	1073	1628	1105	144625	box1WagesTipsAndOtherCompensations
36	823	823	1636	1072	1654	1104	.	box1WagesTipsAndOtherCompensations
37	825	826	1659	1072	1705	1104	19	box1WagesTipsAndOtherCompensations
38	864	870	1978	1070	2151	1107	44303.9	box2FederalIncomeTaxWithheld
