	39	39.1	505	198	525	227	a	OTHER
0	41	50	538	196	673	231	Employee's	OTHER
1	52	57	677	196	748	231	social	OTHER
2	59	66	752	196	844	231	security	OTHER
3	68	73	849	196	934	231	number	OTHER
4	131	135	1586	193	1653	228	Safe,	OTHER
5	137	145	1659	196	1796	232	Accurate.	OTHER
6	163	167	2091	196	2147	229	Visit	OTHER
7	169	171	2153	196	2197	230	the	OTHER
8	173	175	2202	195	2253	230	IRS	OTHER
9	177	183	2258	193	2365	231	Website	OTHER
10	335	337	1833	219	1945	263	Rev	OTHER
11	339	342	1956	220	2046	263	file	OTHER
12	343	344	2091	238	2115	274	at	OTHER
13	346	362	2121	240	2338	279	www.irs.gov/efile	OTHER
14	419	429	700	238	981	276	497-78-5154	ssnOfEmployee
15	469	471	1273	242	1325	272	OMB	OTHER
16	473	475	1330	242	1372	273	No.	OTHER
17	477	485	1378	241	1492	274	1545-0008	OTHER
18	493	497	1581	241	1676	275	FAST!	OTHER
19	499	500	1682	241	1722	278	Us	OTHER
20	503	503	114	288	139	321	b	OTHER
21	505	512	147	288	248	321	Employer	OTHER
22	514	527	252	289	389	320	identification	OTHER
23	529	534	393	289	476	319	number	OTHER
24	536	540	482	288	544	318	(EIN)	OTHER
25	620	625	1447	290	1532	322	Wages,	OTHER
26	627	631	1537	293	1583	322	tips,	OTHER
27	633	637	1588	294	1644	322	other	OTHER
28	639	650	1648	287	1806	322	compensation	OTHER
29	658	664	2002	290	2086	321	Federal	OTHER
30	666	671	2091	290	2169	321	income	OTHER
31	673	675	2173	290	2208	320	tax	OTHER
32	677	684	2213	288	2301	319	withheld	OTHER
33	697	706	219	327	476	367	52-2836465	einEmployerIdentificationNumber
34	807	812	1477	329	1628	367	212792	box1WagesTipsAndOtherCompensations
35	814	814	1636	329	1655	367	.	box1WagesTipsAndOtherCompensations
36	816	817	1660	328	1708	367	18	box1WagesTipsAndOtherCompensations
37	841	845	1978	328	2103	366	39253	box2FederalIncomeTaxWithheld
38	847	847	2109	328	2126	367	.	box2FederalIncomeTaxWithheld
39	849	850	2132	328	2181	368	58	box2FederalIncomeTaxWithheld
40	853	853	119	378	142	412	c	OTHER
41	855	864	147	379	264	414	Employer's	OTHER
42	866	870	270	382	340	414	name,	OTHER
43	872	879	346	382	439	414	address,	OTHER
44	881	883	445	381	487	414	and	OTHER
45	885	887	493	380	528	414	ZIP	OTHER
46	889	892	534	378	596	413	code	OTHER
47	971	976	1449	381	1517	412	Social	OTHER
48	978	985	1521	382	1604	412	security	OTHER
49	987	991	1609	380	1678	412	wages	OTHER
50	1023	1028	2004	382	2070	412	Social	OTHER
51	1030	1037	2076	383	2158	412	security	OTHER
52	1039	1041	2163	382	2196	412	tax	OTHER
53	1043	1050	2202	378	2290	411	withheld	OTHER
54	1061	1064	213	426	320	465	Webb	employerName
55	1066	1068	347	426	426	466	Ltd	employerName
56	1070	1074	452	427	580	468	Group	employerName
57	1173	1180	1475	426	1678	465	242146.8	box3SocialSecurityWages
58	1221	1225	1976	428	2101	462	18524	box4SocialSecurityTaxWithheld
59	1227	1227	2110	429	2125	464	.	box4SocialSecurityTaxWithheld
60	1229	1230	2131	431	2172	468	23	box4SocialSecurityTaxWithheld
61	1241	1243	219	486	297	522	171	employerAddressStreet_name
62	1245	1249	320	487	447	523	Allen	employerAddressStreet_name
63	1251	1255	475	483	607	523	Drive	employerAddressStreet_name
